Resource,ResType,FieldPath,LangID,StrRef,TextEng,Text
dla_pillar005,utp,LocName,0,-1,Sword Pillar,
dla_pl_invt003,utp,LocName,0,-1,Archery Miss North 1,
dla_pl_invt005,utp,LocName,0,-1,Archery Miss South 1,
dla_pl_invt006,utp,LocName,0,-1,Archery Miss South 2,
dla_pl_invt1,utp,LocName,0,-1,Archery Wildshot (north),
dla_pl_invt2,utp,LocName,0,-1,Archery Wildshot (south),
dla_pl_invt4,utp,LocName,0,-1,Archery Miss North 2,
dla_statue001,utp,LocName,0,-1,Flaming Wyvern Statue,
dla_strengthdumm,utp,Description,0,14599,"With its bucket head and straw-filled chest, the combat dummy seems far from threatening.",양동이 머리와 짚으로 가득 찬 몸통을 가진 훈련용 허수아비는 위협과는 거리가 먼 것 같습니다.
dla_strengthdumm,utp,LocName,0,5681,Sir Janners: 100 damage,
dlajflagop,utp,LocName,0,-1,opponent flag place holder,
dlajflagpc,utp,LocName,0,-1,pc flag place holder,
flamelarge001,utp,Description,0,14624,"The fire crackles and burns, consuming everything within its scorching heat.",불이 맹렬한 열기로 모든 것을 먹어 치우며 탁탁 소리와 함께 타오릅니다.
gn_gema1,utp,LocName,0,-1,Ruby,
gn_gema2,utp,LocName,0,-1,Emerald,
gn_gema3,utp,LocName,0,-1,Diamond,
gn_gema4,utp,LocName,0,-1,Sapphire,
gn_gemb1,utp,LocName,0,-1,"Lightshaft, Red",
gn_gemb2,utp,LocName,0,-1,"Lightshaft, Green",
gn_gemb3,utp,LocName,0,-1,"Lightshaft, White",
gn_gemb4,utp,LocName,0,-1,"Lightshaft, Blue",
gn_p_lootbag,utp,LocName,0,-1,Henchman Lootbag,
grave1,utp,Description,0,14711,The remains of your father rest within this grave.,
grave1,utp,LocName,0,14710,Father's Grave,
grave2,utp,Description,0,14712,"The grave of your father has been defaced, the corner spires chipped off and the surface daubed with offal.",
grave2,utp,LocName,0,14710,Defaced Father's Grave,
hawklinflag,utp,Description,0,14615,A banner - stitched and dyed - denoting a point of interest.,바느질로 만들어 염색한 깃발이 관심 지점을 나타냅니다.
hawklinflag,utp,LocName,0,14616,Hawklin Flag,
hawklinflag001,utp,Description,0,14615,This flag marks a position that you can place your squad.,
hawklinflag001,utp,LocName,0,14616,Battle Flag,
hitchingpost,utp,Description,0,66698,A hitching post for horses.,
hitchingpost,utp,LocName,0,66697,Hitching Post,
invistalk,utp,Description,0,14662,"You look about you, suspicious, but see nothing.","당신은 뭔가 의심스러운 듯이 보이지만, 아무것도 보지 못합니다."
invistalk,utp,LocName,0,5800,Polterblade,
ivorycrate,utp,Description,0,14577,This crate is clearly marked 'Imelda Trading'.,
joustlist1,utp,LocName,0,-1,Joust List 1,
joustlist1w,utp,LocName,0,-1,"Joust List 1, walkable",
joustlist2,utp,LocName,0,-1,Joust List 2,
joustlist2w,utp,LocName,0,-1,"Joust List 2, walkable",
joustlist3,utp,LocName,0,-1,Joust List 3,
joustlist3w,utp,LocName,0,-1,"Joust List 3, walkable",
joustlist4,utp,LocName,0,-1,Joust List 4,
joustlist4w,utp,LocName,0,-1,"Joust List 4, walkable",
lancerack,utp,LocName,0,-1,Lance Rack,
oilbarrel,utp,Description,0,-1,A hefty barrel of oil. If lit it would probably explode.,
oilbarrel,utp,LocName,0,-1,Barrel of Oil,
oilbarrel2,utp,Description,0,-1,A hefty barrel of oil. If lit it would probably explode.,
oilbarrel2,utp,LocName,0,-1,Barrel of Oil,
pf_lightday,utp,Description,0,68932,Light lances down from above.,
pf_lightday,utp,LocName,0,68931,"Lightshaft, Sun",
pf_lightnight,utp,Description,0,68932,Light lances down from above.,
pf_lightnight,utp,LocName,0,68931,"Lightshaft, Moon",
recoverychest,utp,LocName,0,-1,Recovery Chest,
silvermirror_plc,utp,Description,0,84186,"This mirror does not reflect, but instead shows a perfect silver sheen.",
silvermirror_plc,utp,LocName,0,83444,Silver Mirror,
sporemush,utp,Description,0,84191,The color and stench of this patch of mushrooms makes you think that it would not be a good idea to eat them.,이 버섯 무리의 색깔과 악취를 보면 요리하는 것은 좋은 생각이 아닐 것 같습니다.
sporemush,utp,LocName,0,83443,Spore Mushroom,
testjumper,utp,Description,0,14662,"You look about you, suspicious, but see nothing.","당신은 뭔가 의심스러운 듯이 보이지만, 아무것도 보지 못합니다."
testjumper,utp,LocName,0,5800,Debug Object,
tnoambientbird,utp,LocName,0,-1,TNO Ambient Bird,
tnoappletreelg,utp,LocName,0,-1,TNO Apple Tree Lg,
tnoappletreemd,utp,LocName,0,-1,TNO Apple Tree Md,
tnoappletreesm,utp,LocName,0,-1,TNO Apple Tree Sm,
tnoarchwindow,utp,LocName,0,-1,TNO Arch Window,
tnoarchwindow2,utp,LocName,0,-1,TNO Arch Window 2,
tnobalconya,utp,LocName,0,-1,TNO Balcony A,
tnobalconya2,utp,LocName,0,-1,TNO Balcony A 2,
tnobalconya3,utp,LocName,0,-1,TNO Balcony A 3,
tnobalconya4,utp,LocName,0,-1,TNO Balcony A 4,
tnobalconya5,utp,LocName,0,-1,TNO Balcony A 5,
tnobalconya6,utp,LocName,0,-1,TNO Balcony A 6,
tnobalconyb,utp,LocName,0,-1,TNO Balcony B,
tnobalconyb2,utp,LocName,0,-1,TNO Balcony B 2,
tnobalconybanner,utp,LocName,0,-1,TNO Balcony Banner,
tnobalconyc,utp,LocName,0,-1,TNO Balcony C,
tnobalconyc2,utp,LocName,0,-1,TNO Balcony C 2,
tnobalconyc3,utp,LocName,0,-1,TNO Balcony C 3,
tnobalconydoo2,utp,LocName,0,-1,TNO Balcony Door 2,
tnobalconydoor,utp,LocName,0,-1,TNO Balcony Door,
tnobalconye,utp,LocName,0,-1,TNO Balcony E,
tnobalconye2,utp,LocName,0,-1,TNO Balcony E 2,
tnobalconye3,utp,LocName,0,-1,TNO Balcony E 3,
tnobalconye4,utp,LocName,0,-1,TNO Balcony E 4,
tnobalconyf,utp,LocName,0,-1,TNO Chimney F,
tnobalconyf2,utp,LocName,0,-1,TNO Chimney F 2,
tnobalconyflag,utp,LocName,0,-1,TNO Balcony Flag,
tnobarrel,utp,LocName,0,-1,TNO Barrel,
tnobarrel002,utp,LocName,0,-1,TNO Barrel 2,
tnobarrel003,utp,LocName,0,-1,TNO Barrel 3,
tnobasket,utp,LocName,0,-1,TNO Basket,
tnobencha,utp,LocName,0,14616,Bench,
tnobenchb,utp,LocName,0,-1,TNO Bench,
tnobirchalg,utp,LocName,0,-1,TNO Birch A Lg,
tnobirchamd,utp,LocName,0,-1,TNO Birch A Md,
tnobirchasm,utp,LocName,0,-1,TNO Birch A Sm,
tnobirchblg,utp,LocName,0,-1,TNO Birch B Lg,
tnobirchbmd,utp,LocName,0,-1,TNO Birch B Md,
tnobirchbsm,utp,LocName,0,-1,TNO Birch B Sm,
tnobirchclg,utp,LocName,0,-1,TNO Birch C Lg,
tnobirchcmd,utp,LocName,0,-1,TNO Birch C Md,
tnobirchcsm,utp,LocName,0,-1,TNO Birch C Sm,
tnobrazier,utp,LocName,0,-1,Brazier,
tnobush,utp,LocName,0,-1,TNO Bush,
tnobush002,utp,LocName,0,-1,TNO Bush 2,
tnodirtpatch,utp,LocName,0,9268,TNO Dirt Patch,
tnodirtpatch2,utp,Description,0,68824,"A large patch of dirt, unsuitable for almost anything but getting dirty or making mud.",더러워지거나 진흙을 만드는 것 외에는 거의 쓸모없는 큰 흙더미입니다.
tnodirtpatch2,utp,LocName,0,9268,TNO Dirt Patch,
tnodirtpatch3,utp,Description,0,68824,"A large patch of dirt, unsuitable for almost anything but getting dirty or making mud.",더러워지거나 진흙을 만드는 것 외에는 거의 쓸모없는 큰 흙더미입니다.
tnodirtpatch3,utp,LocName,0,9268,TNO Dirt Patch,
tnofishrack,utp,LocName,0,-1,TNO Fish Rack,
tnofishtable,utp,LocName,0,-1,TNO Fish Table,
tnoflage002,utp,LocName,0,14616,Cyrric Flag,
tnoflage003,utp,Description,0,14615,A banner - stitched and dyed - denoting a point of interest.,바느질로 만들어 염색한 깃발이 관심 지점을 나타냅니다.
tnoflage003,utp,LocName,0,14616,Hawklin Banner,
tnoflage01,utp,LocName,0,14616,TNO Flag E01,
tnoflage02,utp,LocName,0,14616,TNO Flag E02,
tnoflage03,utp,LocName,0,14616,TNO Flag E03,
tnoflage04,utp,LocName,0,14616,TNO Flag E04,
tnoflage041,utp,Description,0,14615,A banner - stitched and dyed - denoting a point of interest.,바느질로 만들어 염색한 깃발이 관심 지점을 나타냅니다.
tnoflage041,utp,LocName,0,14616,TNO Flag E41,
tnoflage11,utp,LocName,0,14616,TNO Flag E11,
tnoflage12,utp,Description,0,14615,A banner - stitched and dyed - denoting a point of interest.,바느질로 만들어 염색한 깃발이 관심 지점을 나타냅니다.
tnoflage12,utp,LocName,0,14616,TNO Flag E12,
tnoflage13,utp,Description,0,14615,A banner - stitched and dyed - denoting a point of interest.,바느질로 만들어 염색한 깃발이 관심 지점을 나타냅니다.
tnoflage13,utp,LocName,0,14616,TNO Flag E13,
tnoflage21,utp,LocName,0,14616,TNO Flag E21,
tnoflage22,utp,LocName,0,14616,TNO Flag E22,
tnoflage23,utp,LocName,0,-1,TNO Flag E23,
tnoflage24,utp,LocName,0,14616,TNO Flag E24,
tnoflage31,utp,LocName,0,14616,TNO Flag E31,
tnoflage32,utp,LocName,0,14616,TNO Flag E32,
tnoflage33,utp,LocName,0,14616,TNO Flag E33,
tnoflage34,utp,LocName,0,14616,TNO Flag E34,
tnoflage41,utp,LocName,0,14616,TNO Flag E41,
tnoflage42,utp,Description,0,14615,A banner - stitched and dyed - denoting a point of interest.,바느질로 만들어 염색한 깃발이 관심 지점을 나타냅니다.
tnoflage42,utp,LocName,0,14616,TNO Flag E42,
tnoflage43,utp,LocName,0,14616,TNO Flag E43,
tnoflage44,utp,LocName,0,14616,TNO Flag E44,
tnoflage45,utp,LocName,0,14616,TNO Flag E45,
tnoflage46,utp,Description,0,14615,A banner - stitched and dyed - denoting a point of interest.,바느질로 만들어 염색한 깃발이 관심 지점을 나타냅니다.
tnoflage46,utp,LocName,0,14616,TNO Flag E46,
tnoflage47,utp,Description,0,14615,A banner - stitched and dyed - denoting a point of interest.,바느질로 만들어 염색한 깃발이 관심 지점을 나타냅니다.
tnoflage47,utp,LocName,0,14616,TNO Flag E47,
tnoflage48,utp,Description,0,14615,A banner - stitched and dyed - denoting a point of interest.,바느질로 만들어 염색한 깃발이 관심 지점을 나타냅니다.
tnoflage48,utp,LocName,0,14616,TNO Flag E48,
tnoflage51,utp,LocName,0,14616,TNO Flag E51,
tnoflage52,utp,LocName,0,14616,TNO Flag E52,
tnoflage53,utp,LocName,0,14616,TNO Flag E53,
tnoflage54,utp,LocName,0,14616,TNO Flag E54,
tnogiantpot,utp,Description,0,-1,A giant pot of oil with a fire underneath to heat it up.,
tnogiantpot,utp,LocName,0,-1,TNO Giant Pot,
tnograsspatch,utp,Description,0,68824,A patch of grass.,
tnograsspatch,utp,LocName,0,9268,TNO Grass Patch,
tnograsspatch2,utp,Description,0,68824,A patch of grass.,
tnograsspatch2,utp,LocName,0,9268,TNO Grass Patch,
tnograsspatch3,utp,Description,0,68824,A patch of grass.,
tnograsspatch3,utp,LocName,0,9268,TNO Grass Patch,
tnohangingcage,utp,LocName,0,-1,TNO Hanging Cage,
tnohangmanscaf,utp,LocName,0,-1,TNO Hangman's Scaffold,
tnohayblock,utp,LocName,0,-1,TNO Hayblock,
tnohayblock002,utp,LocName,0,-1,TNO Hayblock 2,
tnolargearchw2,utp,LocName,0,-1,TNO Large Arch Window 2,
tnolargearchwind,utp,LocName,0,-1,TNO Large Arch Window,
tnolargewindo2,utp,LocName,0,-1,TNO Large Window 2,
tnolargewindow,utp,LocName,0,-1,TNO Large Window,
tnomarketstall,utp,LocName,0,-1,TNO Market Stall,
tnoorangetreelg,utp,LocName,0,-1,TNO Orange Tree Lg,
tnoorangetreemd,utp,LocName,0,-1,TNO Orange Tree Md,
tnoorangetreesm,utp,LocName,0,-1,TNO Orange Tree Sm,
tnorowboat,utp,LocName,0,-1,TNO Rowboat,
tnosarchwindow,utp,LocName,0,14616,TNO Shuttered Arch Window,
tnosarchwindow2,utp,LocName,0,14616,TNO Shuttered Arch Window,
tnosarchwindow3,utp,LocName,0,14616,TNO Shuttered Arch Window,
tnoscaffoldinglg,utp,LocName,0,-1,TNO Scaffolding Lg,
tnoscaffoldinsm,utp,LocName,0,-1,TNO Scaffolding Sm,
tnoscaflarge,utp,LocName,0,-1,"TNO Scaffolding, Large",
tnoscafsmall,utp,LocName,0,-1,"TNO Scaffolding, Small",
tnoshieldrack,utp,LocName,0,5748,TNO Shield Rack,
tnosign,utp,LocName,0,-1,TNO Sign,
tnosign002,utp,LocName,0,-1,TNO Sign 2,
tnosmallarchw2,utp,LocName,0,-1,TNO Small Arch Window 2,
tnosmallarchw3,utp,LocName,0,-1,TNO Small Arch Window 3,
tnosmallarchwind,utp,LocName,0,-1,TNO Small Arch Window,
tnosmallwindo2,utp,LocName,0,-1,TNO Small Window 2,
tnosmallwindo3,utp,LocName,0,-1,TNO Small Window 3,
tnosmallwindow,utp,LocName,0,-1,TNO Small Window,
tnostocks,utp,LocName,0,-1,TNO Stocks,
tnostocksprisone,utp,LocName,0,-1,TNO Stocks Prisoner,
tnotorch,utp,LocName,0,-1,Torch,
tnotorch001,utp,Description,0,-1,An unlit torch stands ready in the bracket.,
tnotorch001,utp,LocName,0,-1,Torch (Lightable),
tnotorch002,utp,LocName,0,-1,TNO Torch 2,
tnotorch2,utp,LocName,0,-1,TNO Torch 1,
tnotree0lg,utp,LocName,0,-1,TNO Tree 0 Lg,
tnotree0md,utp,LocName,0,-1,TNO Tree 0 Md,
tnotree0sm,utp,LocName,0,-1,TNO Tree 0 Sm,
tnotree1lg,utp,LocName,0,-1,TNO Tree 1 Lg,
tnotree1md,utp,LocName,0,-1,TNO Tree 1 Md,
tnotree1sm,utp,LocName,0,-1,TNO Tree 1 Sm,
tnotree2lg,utp,LocName,0,-1,TNO Tree 2 Lg,
tnotree2md,utp,LocName,0,-1,TNO Tree 2 Md,
tnotree2sm,utp,LocName,0,-1,TNO Tree 2 Sm,
tnotree3lg,utp,LocName,0,-1,TNO Tree 3 Lg,
tnotree3md,utp,LocName,0,-1,TNO Tree 3 Md,
tnotree3sm,utp,LocName,0,-1,TNO Tree 3 Sm,
tnotree4lg,utp,LocName,0,-1,TNO Tree 4 Lg,
tnotree4md,utp,LocName,0,-1,TNO Tree 4 Md,
tnotree4sm,utp,LocName,0,-1,TNO Tree 4 Sm,
tnotree5lg,utp,LocName,0,-1,TNO Tree 5 Lg,
tnotree5md,utp,LocName,0,-1,TNO Tree 5 Md,
tnotree5sm,utp,LocName,0,-1,TNO Tree 5 Sm,
tnotree6lg,utp,LocName,0,-1,TNO Tree 6 Lg,
tnotree6md,utp,LocName,0,-1,TNO Tree 6 Md,
tnotree6sm,utp,LocName,0,-1,TNO Tree 6 Sm,
tnotree7lg,utp,LocName,0,-1,TNO Tree 7 Lg,
tnotree7md,utp,LocName,0,-1,TNO Tree 7 Md,
tnotree7sm,utp,LocName,0,-1,TNO Tree 7 Sm,
tnotree8lg,utp,LocName,0,-1,TNO Tree 8 Lg,
tnotree8md,utp,LocName,0,-1,TNO Tree 8 Md,
tnotree8sm,utp,LocName,0,-1,TNO Tree 8 Sm,
tnotree9lg,utp,LocName,0,-1,TNO Tree 9 Lg,
tnotree9md,utp,LocName,0,-1,TNO Tree 9 Md,
tnotree9sm,utp,LocName,0,-1,TNO Tree 9 Sm,
tnotreealg,utp,LocName,0,-1,TNO Tree A Lg,
tnotreeamd,utp,LocName,0,-1,TNO Tree A Md,
tnotreeasm,utp,LocName,0,-1,TNO Tree A Sm,
tnotreeblg,utp,LocName,0,-1,TNO Tree B Lg,
tnotreebmd,utp,LocName,0,-1,TNO Tree B Md,
tnotreebsm,utp,LocName,0,-1,TNO Tree B Sm,
tnotreeclg,utp,LocName,0,-1,TNO Tree C Lg,
tnotreecmd,utp,LocName,0,-1,TNO Tree C Md,
tnotreecsm,utp,LocName,0,-1,TNO Tree C Sm,
tnotreedark,utp,LocName,0,-1,TNO Tree Dark,
tnotreelight,utp,LocName,0,-1,TNO Tree Light,
tnowagon,utp,LocName,0,14611,TNO Wagon,
tnowillowtreelg,utp,LocName,0,-1,TNO Willow Tree Lg,
tnowillowtreemd,utp,LocName,0,-1,TNO Willow Tree Md,
tnowillowtreesm,utp,LocName,0,-1,TNO Willow Tree Sm,
tnowindowal,utp,LocName,0,14616,TNO Large Arch Window,
tnowindowal1,utp,LocName,0,-1,TNO Large Arch Window,
tnowindowal2,utp,LocName,0,14616,TNO Large Arch Window,
tnowindowas,utp,LocName,0,14616,TNO Small Arch Window,
tnowindowas1,utp,LocName,0,14616,TNO Small Arch Window,
tnowindowas2,utp,LocName,0,14616,TNO Small Arch Window,
tnowindowas3,utp,LocName,0,14616,TNO Small Arch Window,
tnowindowl1,utp,LocName,0,14616,TNO Large Window,
tnowindowl2,utp,LocName,0,14616,TNO Large Window,
tnowindowl3,utp,LocName,0,14616,TNO Large Window,
tnowindows,utp,LocName,0,14616,TNO Small Window,
tnowindows1,utp,LocName,0,14616,TNO Small Window,
tnowindows2,utp,LocName,0,14616,TNO Small Window,
tnowindows3,utp,LocName,0,14616,TNO Small Window,
tracks001,utp,Description,0,12330,You need to go closer to check these tracks.,
tracksthief,utp,Description,0,12330,Whatever took your horse left these tracks.,
tracksthief,utp,LocName,0,12331,Thief Tracks,
treestump,utp,LocName,0,52998,Tree Stump,
wallweed,utp,Description,0,68932,Sand has been washed here.,
wallweed,utp,LocName,0,68931,Wall Weed,
wallweed001,utp,Description,0,68932,Sand has been washed here.,
wallweed001,utp,LocName,0,68931,Wall Weed,
wallweed002,utp,Description,0,68932,Sand has been washed here.,
wallweed002,utp,LocName,0,68931,Wall Weed,
wallweed003,utp,Description,0,68932,Sand has been washed here.,
wallweed003,utp,LocName,0,68931,Wall Weed,
wallweed004,utp,Description,0,68932,Sand has been washed here.,
wallweed004,utp,LocName,0,68931,Wall Weed,
wallweed005,utp,Description,0,68932,Sand has been washed here.,
wallweed005,utp,LocName,0,68931,Wall Weed,
wallweed006,utp,Description,0,68932,Sand has been washed here.,
wallweed006,utp,LocName,0,68931,Wall Weed,
wallweed007,utp,Description,0,68932,Sand has been washed here.,
wallweed007,utp,LocName,0,68931,Wall Weed,
wallweed008,utp,Description,0,68932,Sand has been washed here.,
wallweed008,utp,LocName,0,68931,Wall Weed,
wallweed009,utp,Description,0,68932,Sand has been washed here.,
wallweed009,utp,LocName,0,68931,Wall Weed,
wallweed010,utp,Description,0,68932,Sand has been washed here.,
wallweed010,utp,LocName,0,68931,Wall Weed,
wallweed011,utp,Description,0,68932,Sand has been washed here.,
wallweed011,utp,LocName,0,68931,Wall Weed,
wc_secrettrapdoo,utp,LocName,0,68906,Secret Compartment,
wcboulder,utp,Description,0,84191,A monolithic piece of stone. Is it natural or carved?,
wcboulder,utp,LocName,0,83443,Boulder,
wcboulder001,utp,Description,0,84191,These rocks have disturbed earth around them.,
wcboulder001,utp,LocName,0,83443,Treasure Rock,
wcboulders,utp,Description,0,84191,Broken pieces of rock.,
wcboulders,utp,LocName,0,83443,Boulders,
wcbrokenpillar,utp,LocName,0,-1,Broken Pillar,
wcglobe,utp,Description,0,68932,A large crystal globe rests in a stand.,
wcglobe,utp,LocName,0,68931,Wizard Globe,
wcgrave,utp,Description,0,84191,The likeness of a warrior is carved upon the lid of this sarcophagus. Perhaps within lie hidden treasures or just the bones of some ancient warrior of times past.,
wcgrave,utp,LocName,0,83443,Sarcophagus,
wcgrave001,utp,Description,0,84191,The likeness of a warrior is carved upon the lid of this sarcophagus. Perhaps within lie hidden treasures or just the bones of some ancient warrior of times past.,
wcgrave001,utp,LocName,0,83443,Sarcophagus,
wcjars,utp,Description,0,84191,Several old stone jars stand like sentinels on the floor.,
wcjars,utp,LocName,0,83443,Jars,
wcjars001,utp,Description,0,84191,An old stone urn stands with its base embedded in the earth.,
wcjars001,utp,LocName,0,83443,Urn,
wclightl,utp,Description,0,68932,Light lances down from above.,
wclightl,utp,LocName,0,68931,Lightshaft Large,
wclightm,utp,Description,0,68932,Light lances down from above.,
wclightm,utp,LocName,0,68931,Lightshaft Medium,
wclights,utp,Description,0,68932,Light lances down from above.,
wclights,utp,LocName,0,68931,Lightshaft Small,
wcmist,utp,LocName,0,68931,Mist,
wcrootsroof,utp,Description,0,84191,Several old stone jars stand like sentinels on the floor.,
wcrootsroof,utp,LocName,0,83443,Roots,
wcrootsroof001,utp,Description,0,84191,Several old stone jars stand like sentinels on the floor.,
wcrootsroof001,utp,LocName,0,83443,Roots,
wcrubble,utp,Description,0,68932,A pile of rubble.,
wcrubble,utp,LocName,0,68931,Rubble,
wcrubble001,utp,Description,0,68932,Sand has been washed here.,
wcrubble001,utp,LocName,0,68931,Sand,
wcrubble3,utp,Description,0,68932,A pile of rubble.,
wcrubble3,utp,LocName,0,68931,Rubble,
wcskull,utp,Description,0,68932,A disembodied skull floats in the air.,
wcskull,utp,LocName,0,68931,Floating Skull,
wctable1,utp,Description,0,68932,A wooden table with various objects on top.,
wctable1,utp,LocName,0,68931,Table,
wctable2,utp,Description,0,68932,A wooden table with various objects on top.,
wctable2,utp,LocName,0,68931,Table,
wctoadstools002,utp,LocName,0,83443,Column,
wctoadstools003,utp,LocName,0,83443,Column,
wctoadstools004,utp,LocName,0,83443,Column,
wctoadstools005,utp,LocName,0,83443,Column,
wctoadstools006,utp,LocName,0,83443,Blocker,
wctoadstools1,utp,Description,0,84191,The color and stench of this patch of toadstools makes you think that it would not be a good idea to cook them.,
wctoadstools1,utp,LocName,0,83443,Toadstools,
wctoadstools2,utp,Description,0,84191,The color and stench of this patch of toadstools makes you think that it would not be a good idea to cook them.,
wctoadstools2,utp,LocName,0,83443,Toadstools,
wctoadstools3,utp,Description,0,84191,The color and stench of this patch of toadstools makes you think that it would not be a good idea to cook them.,
wctoadstools3,utp,LocName,0,83443,Toadstools,
wctoadstools4,utp,Description,0,84191,The color and stench of this patch of toadstools makes you think that it would not be a good idea to cook them.,
wctoadstools4,utp,LocName,0,83443,Toadstools,
wctoadstools5,utp,Description,0,84191,The color and stench of this patch of toadstools makes you think that it would not be a good idea to cook them.,
wctoadstools5,utp,LocName,0,83443,Toadstools,
wctoadstools6,utp,Description,0,84191,The color and stench of this patch of toadstools makes you think that it would not be a good idea to cook them.,
wctoadstools6,utp,LocName,0,83443,Toadstools,
wctoadstools7,utp,Description,0,84191,The color and stench of this patch of toadstools makes you think that it would not be a good idea to cook them.,
wctoadstools7,utp,LocName,0,83443,Toadstools,
wcwater,utp,Description,0,68932,Water falls from on high.,
wcwater,utp,LocName,0,68931,Water,
